run_id,frame,time_ps,combined_frame_index,n_salt_bridge_atom_pairs,n_salt_bridge_residue_pairs
RUN2,1030,50.3548563,228,6,5
RUN2,1040,50.8437384,229,5,4
RUN2,1050,51.332620500000004,230,6,5
RUN2,1060,51.8215026,231,6,5
RUN2,1070,52.3103847,232,7,6
RUN2,1080,52.7992668,233,5,5
RUN2,1090,53.2881489,234,6,5
RUN2,1100,53.777031,235,6,5
RUN2,1110,54.2659131,236,6,5
RUN2,1120,54.754795200000004,237,5,4
RUN2,1130,55.2436773,238,5,4
RUN2,1140,55.7325594,239,6,5
RUN2,1150,56.221441500000005,240,6,5
RUN2,1160,56.7103236,241,7,6
RUN2,1170,57.1992057,242,6,6
RUN2,1180,57.6880878,243,6,5
RUN2,1190,58.1769699,244,7,6
RUN2,1200,58.665852,245,5,5
RUN2,1210,59.1547341,246,6,5
RUN2,1220,59.643616200000004,247,6,5
RUN2,1230,60.1324983,248,6,5
RUN2,1240,60.6213804,249,7,6
RUN2,1250,61.110262500000005,250,7,6
RUN2,1260,61.5991446,251,6,5
RUN2,1270,62.0880267,252,7,6
RUN2,1280,62.5769088,253,7,6
RUN2,1290,63.0657909,254,7,5
RUN2,1300,63.554673,255,6,5
RUN2,1310,64.0435551,256,6,5
RUN2,1320,64.5324372,257,6,6
RUN2,1330,65.0213193,258,7,6
RUN2,1340,65.5102014,259,7,6
RUN2,1350,65.9990835,260,6,5
RUN2,1360,66.4879656,261,6,5
RUN2,1370,66.97684770000001,262,8,6
RUN2,1380,67.4657298,263,5,4
RUN2,1390,67.9546119,264,6,5
RUN2,1400,68.443494,265,7,6
RUN2,1410,68.9323761,266,6,5
RUN2,1420,69.4212582,267,7,6
RUN2,1430,69.91014030000001,268,7,6
RUN2,1440,70.3990224,269,7,6
RUN3,100,4.888821,270,5,5
RUN3,110,5.3777031,271,5,4
RUN3,120,5.8665852,272,5,4
RUN3,130,6.3554673,273,4,4
RUN3,140,6.8443494000000005,274,3,3
RUN3,150,7.3332315,275,6,5
RUN3,160,7.8221136,276,4,3
RUN3,170,8.3109957,277,5,4
RUN3,180,8.7998778,278,5,4
RUN3,190,9.2887599,279,3,2
RUN3,200,9.777642,280,8,6
RUN3,210,10.2665241,281,4,3
RUN3,220,10.7554062,282,3,3
RUN3,230,11.244288300000001,283,4,3
RUN3,240,11.7331704,284,2,2
RUN3,250,12.2220525,285,3,3
RUN3,260,12.7109346,286,3,3
RUN3,270,13.1998167,287,6,5
RUN3,280,13.688698800000001,288,3,3
RUN3,290,14.1775809,289,5,5
RUN3,300,14.666463,290,4,4
RUN3,310,15.1553451,291,5,4
RUN3,320,15.6442272,292,5,5
RUN3,330,16.1331093,293,7,5
RUN3,340,16.6219914,294,6,5
RUN3,350,17.1108735,295,6,5
RUN3,360,17.5997556,296,5,4
RUN3,370,18.0886377,297,5,4
RUN3,380,18.5775198,298,5,4
RUN3,390,19.0664019,299,5,4
RUN3,400,19.555284,300,4,3
RUN3,410,20.0441661,301,4,3
RUN3,420,20.5330482,302,4,3
RUN3,430,21.0219303,303,3,3
RUN3,440,21.5108124,304,5,4
RUN3,450,21.9996945,305,5,4
RUN3,460,22.488576600000002,306,5,4
RUN3,470,22.9774587,307,4,3
RUN3,480,23.4663408,308,4,4
RUN3,490,23.9552229,309,4,3
RUN3,500,24.444105,310,3,3
RUN3,510,24.932987100000002,311,5,4
RUN3,520,25.4218692,312,5,4
RUN3,530,25.9107513,313,5,4
RUN3,540,26.3996334,314,4,3
RUN3,550,26.8885155,315,5,4
RUN3,560,27.377397600000002,316,5,4
RUN3,570,27.8662797,317,5,4
RUN3,580,28.3551618,318,4,4
RUN3,590,28.8440439,319,3,2
RUN3,600,29.332926,320,3,2
RUN3,610,29.821808100000002,321,3,2
RUN3,620,30.3106902,322,5,4
RUN3,630,30.7995723,323,6,5
RUN3,640,31.2884544,324,4,3
RUN3,650,31.7773365,325,6,5
RUN3,660,32.2662186,326,8,6
RUN3,670,32.7551007,327,8,6
RUN3,680,33.2439828,328,8,6
RUN3,690,33.7328649,329,6,5
RUN3,700,34.221747,330,7,6
RUN3,710,34.7106291,331,6,5
RUN3,720,35.1995112,332,3,3
RUN3,730,35.6883933,333,5,4
RUN3,740,36.1772754,334,5,4
RUN3,750,36.666157500000004,335,5,4
RUN3,760,37.1550396,336,6,5
RUN3,770,37.6439217,337,6,6
RUN3,780,38.1328038,338,4,4
RUN3,790,38.6216859,339,5,4
RUN3,800,39.110568,340,6,5
RUN3,810,39.5994501,341,5,5
RUN3,820,40.0883322,342,6,5
RUN3,830,40.5772143,343,5,5
RUN3,840,41.0660964,344,6,5
RUN3,850,41.554978500000004,345,6,5
RUN3,860,42.0438606,346,5,4
RUN3,870,42.5327427,347,6,4
RUN3,880,43.0216248,348,4,3
RUN3,890,43.5105069,349,5,4
RUN3,900,43.999389,350,5,4
RUN3,910,44.4882711,351,5,4
RUN3,920,44.977153200000004,352,6,5
RUN3,930,45.4660353,353,7,5
RUN3,940,45.9549174,354,6,5
RUN3,950,46.443799500000004,355,7,5
RUN3,960,46.9326816,356,6,5
RUN3,970,47.4215637,357,6,5
RUN3,980,47.9104458,358,7,5
RUN3,990,48.3993279,359,6,5
RUN3,1000,48.88821,360,6,5
RUN3,1010,49.3770921,361,6,5
RUN3,1020,49.865974200000004,362,5,4
RUN3,1030,50.3548563,363,4,3
RUN3,1040,50.8437384,364,5,4
RUN3,1050,51.332620500000004,365,3,2
RUN3,1060,51.8215026,366,4,3
RUN3,1070,52.3103847,367,3,3
RUN3,1080,52.7992668,368,3,2
RUN3,1090,53.2881489,369,4,3
RUN3,1100,53.777031,370,5,4
RUN3,1110,54.2659131,371,5,3
RUN3,1120,54.754795200000004,372,5,4
RUN3,1130,55.2436773,373,5,4
RUN3,1140,55.7325594,374,6,4
RUN3,1150,56.221441500000005,375,6,4
RUN3,1160,56.7103236,376,4,4
RUN3,1170,57.1992057,377,5,4
RUN3,1180,57.6880878,378,5,4
RUN3,1190,58.1769699,379,4,3
RUN3,1200,58.665852,380,5,4
RUN3,1210,59.1547341,381,4,3
RUN3,1220,59.643616200000004,382,5,4
RUN3,1230,60.1324983,383,6,4
RUN3,1240,60.6213804,384,6,4
RUN3,1250,61.110262500000005,385,6,5
RUN3,1260,61.5991446,386,6,5
RUN3,1270,62.0880267,387,6,5
RUN3,1280,62.5769088,388,5,4
RUN3,1290,63.0657909,389,7,5
RUN3,1300,63.554673,390,5,4
RUN3,1310,64.0435551,391,5,4
RUN3,1320,64.5324372,392,4,3
RUN3,1330,65.0213193,393,5,4
RUN3,1340,65.5102014,394,6,5
RUN3,1350,65.9990835,395,6,4
RUN3,1360,66.4879656,396,5,4
RUN3,1370,66.97684770000001,397,4,3
RUN3,1380,67.4657298,398,5,4
RUN3,1390,67.9546119,399,6,4
RUN3,1400,68.443494,400,5,4
RUN3,1410,68.9323761,401,7,5
RUN3,1420,69.4212582,402,5,4
RUN3,1430,69.91014030000001,403,5,4
RUN3,1440,70.3990224,404,5,4
RUN3,1450,70.8879045,405,5,3
RUN4,100,4.888821,406,4,3
RUN4,110,5.3777031,407,3,3
RUN4,120,5.8665852,408,4,3
RUN4,130,6.3554673,409,3,2
RUN4,140,6.8443494000000005,410,3,2
RUN4,150,7.3332315,411,2,2
RUN4,160,7.8221136,412,4,3
RUN4,170,8.3109957,413,4,3
RUN4,180,8.7998778,414,4,3
RUN4,190,9.2887599,415,5,4
RUN4,200,9.777642,416,5,4
RUN4,210,10.2665241,417,5,4
RUN4,220,10.7554062,418,4,3
RUN4,230,11.244288300000001,419,4,3
RUN4,240,11.7331704,420,4,3
RUN4,250,12.2220525,421,4,3
RUN4,260,12.7109346,422,5,4
RUN4,270,13.1998167,423,4,4
RUN4,280,13.688698800000001,424,4,3
RUN4,290,14.1775809,425,3,3
RUN4,300,14.666463,426,5,4
RUN4,310,15.1553451,427,3,3
RUN4,320,15.6442272,428,3,3
RUN4,330,16.1331093,429,3,3
RUN4,340,16.6219914,430,3,3
RUN4,350,17.1108735,431,5,3
RUN4,360,17.5997556,432,4,3
RUN4,370,18.0886377,433,1,1
RUN4,380,18.5775198,434,4,3
RUN4,390,19.0664019,435,3,3
RUN4,400,19.555284,436,4,4
RUN4,410,20.0441661,437,3,3
RUN4,420,20.5330482,438,4,4
RUN4,430,21.0219303,439,4,4
RUN4,440,21.5108124,440,4,4
RUN4,450,21.9996945,441,4,4
RUN4,460,22.488576600000002,442,4,4
RUN4,470,22.9774587,443,3,3
RUN4,480,23.4663408,444,2,2
RUN4,490,23.9552229,445,3,3
RUN4,500,24.444105,446,3,3
RUN4,510,24.932987100000002,447,4,3
RUN4,520,25.4218692,448,6,4
RUN4,530,25.9107513,449,2,2
RUN4,540,26.3996334,450,4,3
RUN4,550,26.8885155,451,2,1
RUN4,560,27.377397600000002,452,4,3
RUN4,570,27.8662797,453,4,3
RUN4,580,28.3551618,454,6,4
RUN4,590,28.8440439,455,6,4
RUN4,600,29.332926,456,7,5
RUN4,610,29.821808100000002,457,6,4
RUN4,620,30.3106902,458,4,3
RUN4,630,30.7995723,459,7,5
RUN4,640,31.2884544,460,6,4
RUN4,650,31.7773365,461,5,4
RUN4,660,32.2662186,462,5,4
RUN4,670,32.7551007,463,4,4
RUN4,680,33.2439828,464,4,4
RUN4,690,33.7328649,465,5,3
RUN4,700,34.221747,466,7,5
RUN4,710,34.7106291,467,6,5
RUN4,720,35.1995112,468,8,6
RUN4,730,35.6883933,469,5,4
RUN4,740,36.1772754,470,9,5
RUN4,750,36.666157500000004,471,7,5
RUN4,760,37.1550396,472,8,5
RUN4,770,37.6439217,473,5,4
RUN4,780,38.1328038,474,5,5
RUN4,790,38.6216859,475,5,4
RUN4,800,39.110568,476,6,4
RUN4,810,39.5994501,477,5,4
RUN4,820,40.0883322,478,8,4
RUN4,830,40.5772143,479,4,3
RUN4,840,41.0660964,480,5,4
RUN4,850,41.554978500000004,481,5,3
RUN4,860,42.0438606,482,4,3
RUN4,870,42.5327427,483,4,3
RUN4,880,43.0216248,484,4,3
RUN4,890,43.5105069,485,4,2
RUN4,900,43.999389,486,4,3
RUN4,910,44.4882711,487,4,3
RUN4,920,44.977153200000004,488,5,4
RUN4,930,45.4660353,489,4,4
RUN4,940,45.9549174,490,4,4
RUN4,950,46.443799500000004,491,3,2
RUN4,960,46.9326816,492,3,3
RUN4,970,47.4215637,493,3,3
RUN4,980,47.9104458,494,5,4
RUN4,990,48.3993279,495,4,3
RUN4,1000,48.88821,496,5,4
RUN4,1010,49.3770921,497,7,5
RUN4,1020,49.865974200000004,498,3,3
RUN4,1030,50.3548563,499,4,4
RUN4,1040,50.8437384,500,5,5
RUN4,1050,51.332620500000004,501,4,4
RUN4,1060,51.8215026,502,4,4
RUN4,1070,52.3103847,503,4,4
RUN4,1080,52.7992668,504,4,4
RUN4,1090,53.2881489,505,4,4
RUN4,1100,53.777031,506,3,3
RUN4,1110,54.2659131,507,4,4
RUN4,1120,54.754795200000004,508,8,5
RUN4,1130,55.2436773,509,6,4
RUN4,1140,55.7325594,510,4,3
RUN4,1150,56.221441500000005,511,5,4
RUN4,1160,56.7103236,512,5,4
RUN4,1170,57.1992057,513,7,5
RUN4,1180,57.6880878,514,8,6
RUN4,1190,58.1769699,515,6,5
RUN4,1200,58.665852,516,5,5
RUN4,1210,59.1547341,517,8,6
RUN4,1220,59.643616200000004,518,8,5
RUN4,1230,60.1324983,519,7,5
RUN4,1240,60.6213804,520,6,5
RUN4,1250,61.110262500000005,521,8,6
RUN4,1260,61.5991446,522,7,5
RUN4,1270,62.0880267,523,4,4
RUN4,1280,62.5769088,524,4,4
RUN4,1290,63.0657909,525,6,4
RUN4,1300,63.554673,526,6,5
RUN4,1310,64.0435551,527,8,6
RUN4,1320,64.5324372,528,8,5
RUN4,1330,65.0213193,529,7,5
RUN4,1340,65.5102014,530,5,3
RUN4,1350,65.9990835,531,6,4
RUN4,1360,66.4879656,532,5,5
RUN4,1370,66.97684770000001,533,9,6
RUN4,1380,67.4657298,534,5,4
RUN4,1390,67.9546119,535,8,6
RUN4,1400,68.443494,536,9,6
RUN4,1410,68.9323761,537,8,6
RUN4,1420,69.4212582,538,5,5
RUN4,1430,69.91014030000001,539,5,4
RUN4,1440,70.3990224,540,6,5
RUN4,1450,70.8879045,541,7,5
RUN4,1460,71.3767866,542,5,5
RUN4,1470,71.8656687,543,7,5
RUN5,100,4.888821,544,5,5
RUN5,110,5.3777031,545,5,5
RUN5,120,5.8665852,546,6,5
RUN5,130,6.3554673,547,6,5
RUN5,140,6.8443494000000005,548,6,5
RUN5,150,7.3332315,549,3,3
RUN5,160,7.8221136,550,4,4
RUN5,170,8.3109957,551,6,5
RUN5,180,8.7998778,552,5,4
RUN5,190,9.2887599,553,5,5
RUN5,200,9.777642,554,5,5
RUN5,210,10.2665241,555,4,4
RUN5,220,10.7554062,556,5,5
RUN5,230,11.244288300000001,557,4,4
RUN5,240,11.7331704,558,5,5
RUN5,250,12.2220525,559,4,4
RUN5,260,12.7109346,560,4,4
RUN5,270,13.1998167,561,4,4
RUN5,280,13.688698800000001,562,5,5
RUN5,290,14.1775809,563,4,4
RUN5,300,14.666463,564,4,4
RUN5,310,15.1553451,565,4,4
RUN5,320,15.6442272,566,3,3
RUN5,330,16.1331093,567,6,6
RUN5,340,16.6219914,568,4,4
RUN5,350,17.1108735,569,4,4
RUN5,360,17.5997556,570,7,6
RUN5,370,18.0886377,571,5,5
RUN5,380,18.5775198,572,5,5
RUN5,390,19.0664019,573,4,4
RUN5,400,19.555284,574,6,6
RUN5,410,20.0441661,575,6,5
RUN5,420,20.5330482,576,5,4
RUN5,430,21.0219303,577,4,3
RUN5,440,21.5108124,578,4,4
RUN5,450,21.9996945,579,5,5
RUN5,460,22.488576600000002,580,5,5
RUN5,470,22.9774587,581,5,5
RUN5,480,23.4663408,582,4,4
RUN5,490,23.9552229,583,5,5
RUN5,500,24.444105,584,5,5
RUN5,510,24.932987100000002,585,5,5
RUN5,520,25.4218692,586,4,4
